cleaned_text,label,username_encoded
ok by now and with all these flying ruzzian videos someone needs to keep trackcount and distance travelled the only olympic sport they can attend under ruzzian flag slava ukrainie,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZR2o4bG85Q3dXYUNhSURTZzJqX0pVd2ViQUVxaEFwX3p6Uy0xd0ViSWRodGlkcFZ6Nm9zN0VPMHNZWGJNS3RiVkdMdkZyaTBRSXBMUWJpWkJyV2Y4LXc9PQ==
whats a european citizenship and can nato issue those,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZRHk2Ykt1VHpoU3pFSExXQ2w2bnlFdWtwcDVHcElMUHpCdnBGcVpFTVBFV0pZSEdZd0Y0QUxMa09VdFYzU2VsNmJVNTBYSDJyaTNMbjljYVV4YXREZWc9PQ==
nope eu got arabian refugees no room for russians,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZQjFWVWdUOF9FUm1fbEZqTmxWX0JickpzcFpMNlMxbDIwZVp1YmJzQjZvbklmUVVkYmg3dVducU10S3ROZ3FIalBSa1FKay1LN2NENHRZNUdqNUxRUUE9PQ==
probably the cringiest internet content ive ever seen in my entire life,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZLWNYUy1TMFF0REFoYjJBa2tHRTdlSk5YSlFBeUNiRnVrU3RHc3g1NmU0Mk1IcVVvdmlWQUpwMzdwYkctaVBqQVBFejRKV2t2Q3Z6cVhxUkhoQTJrMEE9PQ==
do they not arrive fully assembled,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdVpZSTRKSmJKNEhJWGV6V2hEWVN4SS1YN3dyNGZOaHZtWFhaMERBRnY5VVdIWHIyN3FzX3l6VjJWN1JWVldGYm8yUWhVUFd3cjd3YlEwWllVRjd6dEE9PQ==
that music though ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZMUw0bjlNamVBeXAxd25hR1h4WThiRnkxeFc2amF5ZGk2OU54WmVXNElMNVlJMGl3SmF1OTMzaWtjT1E1b1hJTE5pOUx1ZE9JMmpORHcza2NDaXJwZXc9PQ==
either indian children will survive with cheap oil or ukrainian whom would indians choose,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZaWoxaGJLLXNMNmdnNWZqVFlONk9DcndKQmRWT2lxSF82ellpQzhmSUMxVGhOZWQ1ek4xbm80N2l3MW94ZUFtc1ppeFl2Z0xjcVo0OXMtSmxCNVhmS2c9PQ==
oil is an important thing for a nation why would india stop buying oil for something thats not their problem,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZRmQ1RUVhd3Zib3dXUkQ2Qm5oLV9Nb1VlZ2VGWVlYNzRwUU1tMnlrR1g1eUkzR2RIR1NhSmFpbEpaNVI3dGZhRGVHWEFYLWt3aWlCNTM0TGt2WktQT3c9PQ==
why would india care about ukrain what ukrain ever done for india,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZZ1V3enpGdlMxdWdOUkZFczNuOWcwOGUydnViSTVxblozbEIwRlg0U2NTV1VGQkx4aWVleEN5SlJCblZ2bW9CaG5yZmQ3clIwSHhQUTFJb1B3ZERxa1E9PQ==
no fracking way lee oh i miss bsg,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZV0RHTFpHVnh3OWlRYnkzYVpWUHdXdk9tNGNmQ3JVRVJUQWxyYzJrT1JPTWRKckZvOEVyTmg1aVl1VEUxYTFWUlpuTDZ4TnlQWWVGX2EzX1ZMQWxtVkE9PQ==
seizure machine,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdlFBMWlveTh1ZjlGYXB2LU50MmtmdVNkOGZNbDRVaDNkWnVXWWxrZE56RkdSS2dPRmJOVTRTTGJmUFpIRFhfUVFWb2YyZFFvNmFLbFMxUzZ5ZWdDREE9PQ==
dont want russians near me really disgusting people personal experience,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZMmMxZnhoWXhMazE1Y1BWMGRIQkR2eERxZVVwVy1IME4xMThDZjRZVWNGS1lwbmdlR0xFUmVaN2xvUVYyNFVqT3AxZHhMR21OWVB5akZrV2tvekQycVE9PQ==
lucky orc he never felt a thing,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZZzdlQWtRdnJNSkg3c0pXRldpRFJUTnFtUVpaWHJzdlBMVEt3YWVodTh1a1QxalIxTTVkZkdsaFpEMkUyeXZuUlQ1RVBHYjJ5bVlpdEt3dFlYTmdTRHc9PQ==
that reminds me i need to put the pork on for the sunday roast,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZM1FHY0xOdWJIWjlyOWRwbUV1MjJ0Nkt4dmtSQmxQN1FJUEMyeE1tVUNPVlFyaW1mb3BMb0lhajJWVHpncHNTRjVXd00zZTQ5SjYwXzNTUjFsZ3Jzbnc9PQ==
weeeeeeeeee i can see my hovel from here,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZY3hrUXlxa0VhS3NORGNMQ0JMdDc4eUFhZFNSbWJuTWVHWTVCeXU0NW55Wkcwa0VKbjd2N0hsdXhscEtYQ0dQU25Dem5jQWRLM0M0R0YxaW1SMy1KTUVJYmlpVnd0cmxiRjZEX3lCZGhBbXM9
looks like a successful hunt good job,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZcmtLSk5sT0JQUWlUalhRQVdKREtnVjE3UUlhb0RWZ2s3QktmdmZrVEhlQUg5OEN3OFI4dEd3X1I4SkdQbkdmZ20wMG8zeE85YkxOREdPQWZsWDRKRjVwcS1tTnVaYV83U3pvck1GbmlNSGs9
you know i thought so too and every single one of them proved me wrong,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZYThPaFFJRXZjMTBiSU9xZ1o0WERISXI1d0RYNEJQcDdvbTU5alp0QmtMZmVENE1DMlV1QTFVQlVFV0hfVXFXcVNBX2tyY3lSbXpienZZcG5FbkdUbGc9PQ==
gifgiphy|ifnbpfxfgetnbhvz,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZM3JLU090MUZhSUN5YVFWazRDaGMwUG5EM05nNFloemM2RzhlUEhaRWh4eFZjRU9pX3A1YUs1Tk9Md0c5UnV1d20waWdDelVCQ2tMSGFOY01ocUlpV1E9PQ==
damn orcs cant even take a nap in peace,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZSkNyeHZSb2llUzZJUGUwNWtYcERYUEZ2eXk4VURUR0RZVUVqaHc3MjQ5WUhPbFVCTDhyYmhwY01Camk0bFBtR1NrZmRTVnBlVE5zQnVrWkZBdG16WUE9PQ==
pick a side reinhardt,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVkE5bzhmQWg0ODdEWlNyclZMeEU3TFcwODhYd1V6NTZGcjY3aXNZZ0M5VS1mMzdTR1ZjQnR6d2lMLXAyNlR1dXNJd2NtSkgxTGdmVUQyVkFwRFJBdHRPd2EtTk5Yc2EyZ2FxVGtsZDltVXc9
i would <number> pick ukraine but i dont support politicians on any side,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZMnlyRWJFeFY3Q0VkVXRsNjlscTdjaDBQaFRPbGs0cEllZUUwd2hkRlgzLWJNM0lCRjlKdmVSUl9IOG1wRi1MTlhBWUo1VGNZdk1hUUJ3cm1kT0JsUkE9PQ==
is he of african descent or has his body just been decomposing,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZYkIxY1JickxIYi1qRHdmNVNnSW56SjJYYmdRQ1BIOGs0aVlJMm9IblZnVXRQTmROVlZvSE02U2o1V2QzSkFXSnowQ2lSOEltM1B2TmhGeGJ4SUU4NHc9PQ==
yes he is originally from <url>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdEs5NnVtTlcwQkZfeTNpMUt1aTBHWGwyd25oOGEzdmtNTzFYeVItVmsxeUFXV254LTk3TzlwY1k2OEFTbFktbUhFZEUzTllSR2ZRa2Y4ajVrdE9falE9PQ==
gifgiphy|xoyyyxjtdq,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZa05xLVZuYkEzeFJXYlhsMHlpUnZmWllNVlBPS21QUFpaOHRlVnFHYnJlTTFGeWRWcXJnUlNSdUROYmVXWlBLZkM2UDBPZk5QQXVBYS1lcHluc1JDcWc9PQ==
the us military is first and foremost a logistics organization that occasionally gets involved in military skirmishes,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZUTZIRTdHQkNQR3VBWnJBWmo2clV1Z2phb3lEbjBlRjVMbk12RXQxQkdRS3pORjF6elBXajBRdjJNT0ltanNzaUcyTkE3eTVuNkVvVE94dUlNeERkRFE9PQ==
youre rooting for the citizens not the politics if ukraine invaded russia id be against that invasion equally,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZaFJHbTlmZm9LWDNyWXdPTFhaclowc0hFTkEyUkxqZC0xa3VrcEdxNzFURTFmOGhpS0JTdE1sZVNZZTJzQWRMTlVqMEc2Tm1yLV9HYmN2ZHVQRXJMZFYxTThjSlFDQk9jcW8xTzJfM0xjWTg9
he looks like the ravagers on guardians of the galaxy <number>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdlVVanRESXphZzFvUXNDTjhKcVh4US1XOWlBMjRlX0RwSEFsYkh0VkxCd2N0UjFNdmpPb01RU0dreDM0encweXliaXJDcWRUek9XLTU5MG93SElGWVE9PQ==
just offer all of them washing machines,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZbVIxZlFLNmg5bFk5X3Nxd0tfb19kcUVRNGk4MXJyenBfdGxkcXFUaDZMZWc4c0JmYXQ0eUFSNE83Um1OSE9xay1CUnlRdUdLNUd1b0pvdW9ITjlmNHc9PQ==
ive never heard this version of the hokie pokie before its almost like someone translated it into chinese and then retranslated it back in to english,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZNVI4OTBjYUhyNHl5S2RDQUxGQnJQSllLdElyd2ZPeEotU2YwWENZQmY0amRvQ1I5MHNXenp2Uy13WEtOcEhzd3hPekpuTnFnaUV0dHlqZ2dscHMzdVE9PQ==
reminded me of charlie the unicorn<url> now my mind is blown that its from something else i dont know what its called though edit here<url>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZY2ZpM3o0U0NfU0FRS2paUkZCUGtmY00zNmxDWGJRMUptZ0xzNEFuVUV4djRkUnNWRS15c3ZXNXd0aDNiNGtmQmRUZ1c0MXFudERuZUJ4aVA5OGM1aHc9PQ==
at least the trees caught his fall i wonder if he is ok actually no i dont slava ukraine,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVEdxaFJONWpfaWZ3c3hHTUtwalBhT3EyYjdKZDlHRFJhT01kMUQzMHl2d3V3Uk4xdmVqOEMxdU5EZlJTano0OGQwNGFzT1U1VzQ0RzZjbG9GbGs3RmNDTUNUbjkwQ3A1dWFHNTRCdHp5MEE9
question would it be a war crime to say glue on nails nuts bolts etc to the explosive to increase lethality i feel like the russians just get wounded then they heal up and back to the grinder again,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZakhVR2FCbUphMUVvNkV4UExNVDc4X2daX2tFRjUtRWZMN0ZVa0RKMmVDXzU3ZlhQU0pOd3BaWG9ZMlNFZ0kzdi1lVGhMdjhCSVdDeFRNLWpwdWxXTl9LMUtSVkc5LTZuemtnaW9fa0xONUk9
amazing motor took a mine and just a little knocking color me impressed,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdFlzYlNkNVlSZExVVVQ5eVRuVm5DS2tuVnpiSEVmQlJGSFNidU8yejhCTXJqT0VKZThGNmppYWNQYk91N09iWVZ3b1h5UkZuTWJkZUtzSlZVbURMYmpqYWFEd1pGMVdxMGFDb00wbWxPaVU9
i remember seeing a post a few weeks ago of a bunch of african mercenaries training and they were all smiles,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZbV9NTU5zQlk5QjIzbG40RS14VzcxT0RlRzVCZFFjYy15MENZU3RvQllydjhDTDdQa1haQnA5TGdmNmExQmF2bUJ5T1dXTGVmMFE4bG53RG5PUkxwM21NSjZlZ3ptYXNja1NTYXV3aXRpVWM9
guess not in russia at least bunch of smooth brained individuals,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZNGlZNUZWazNLZXFjZV93aHBwSm10dU5mcFl4MzRFckRaaHJyNFdwU1FtR3FHNDh5QS1iZUlKTnNOMldMZkZ3d3lHcmNHWHF6R1hwOGRkS0dZSlYzREhWMzV1cTZod21CWWd3ZGVKa1kwSTA9
thats not gonna be pretty when he lands it probably wasnt pretty to start with but that splyat is gonna be savage,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZZ08tVENBamJycF9SQ2ZIVGlNTmtpWnFIMGhScjNMaGxVclFqaFBQeUtvUWRDejVyaElxYXNTSlZadkduMFVYaDNkYlYzN29NUUNzaF9XQWtNLTdUUU5vcUc1RDk3alp4X3hYUTRCQUZDbE09
well i couldnt exactly put in shake it all about unless he actually shook his leg offin the uk where i was born we called it the hokey cokey,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZT0pHZmhGOVJaTUMtSFpVZ2pkS2c3ejhPSHM5VEVwdkw3Wk5tVVRhYkRxaXUwb2I5blNaaXpvTTB2RklRdWNLaVg1LWFNaHJlZTIzUElEa3FMYnY3ZWc9PQ==
i think he might be dead,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZNEdtb3ZBbTNGZ3ZiWjlvc2JOTVg5VXZHWFdPVmE5cjFtRTZIQzVLMHlCYzJLZjBhRk5ZY1NfendpRmxGRzJjRmVOcnpHLWl2QTlVdXprbkxhRldNcU13dEpsVThFbHo3eG5HbXhGZnEzV009
hang on the olympics havent started yet not sure when the high jump is on ah but you probably werent going to be invited anyway,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZZDhhOGp1UEpnUTZNZUlBTXZqUkdOYkNEZGJreGt4blNqbjI2VnR3M0xnSHNjNzJyY3RqWDdmX0JOWXBrcVRmZ0RDd0RNeFhQRTJuaW9KR1lXaGJtak4tZ2U5VTJUekhHS3RfQ1ZSTVRXMHc9
nsfw,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZa0RIdWk0VkhDUW1Pb1BvWUpTVGl3bEdoVWtTYXFZd1dZN3M3a1VoQTl1ZVNXTlNLUm1HZlhzOThNRlNFNXlROE1LTVJua2h2OXlaeXp2eGxOWEhmR2c9PQ==
hell be on the front line tomorrow,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVG1SeTNQV0dSWC03VjEydlJIcnhhRG1PSF9SWWVRa3Y4WEJucHhqeGRMYTBPZ0VaN2FyRndYYVVOUG5hX3AwSS1kOWZqd2VrOGhscngxbl9icjNWVkE9PQ==
tis a mere flesh wound,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZaExsa3Itdkc3SUZMdGQ5cXNpMnhoTV94NzNOME5QTWw0akZ0QUNQcUptSGNGNHRWRzJ6Tm9kRDhkUnlpdV80QWtaU2EzdHRmbmx4REhmSG1SdHlUMXc9PQ==
i really wanna know if he stuck the landing,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZMjkwRUI5SENUZE9DSG9sM3VtOTFnamxpM2l6SXhENHVzLUxGUmFfQ3F1TjFIT0d4SVpYNTY4ZTVsay1TbEhzQkh3S1BNa2ZWWU9tYngtREM1eDdDMUZ0b2JmS2tRcGIwSGFKWHBCa3hnV1E9
probably attached to an airborne unit nods sagely,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVjVwZkJtV2pkUEtxQWFocEhUSVlTajhLVzZpckZKVDBFMzR4a0FUOEh1bS1paEg4Y0pUclpORVVXTS1Gd1drdzh2YXd0S0RTX0R1dHc3V1J0Wm4ycC02aC1oTVNCSC1nQUlKQnMxeUVhLTA9
only a russian who supports the war from theyre side then i think its wrong that people are bullying russian who have nothing to do with it and do notr support it,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZMHBGMjB1SEt2dXo3c05OMWlXUnh6eGZVeHprai1kZnIzS2NReUdRTGhNWXBnUHZrWnFoOWI0V1RXa1d1MkFOOG90MXNFUktDczMybUVCclNyalBFSlE9PQ==
nah let them die in a trench,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdm5hM1d0OElXcy1hRXU0N0liNGFxOG42OGVKZm50UUk4dmdPdndMZlRVMktZcVN2S1V2ODZTOVpPN0twakV2RUZKLVBlSnZ6MFlIZERmYmVodFJjQjJ3X2ZRa3RtVlZLb0JvOTFzNjBIdkk9
that would probably end up helping russia immensely,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZRy1ZdFlDQTN3UUhiU18tQXBQSmliTXBYc3AxRV9kZjV4QTIxUnZxaXk4dVFRRTM4aHcyMFd4elZyYWJoX1NTMFFjSWZYaEs2RF9vT2p2YkNmMlFpQUE9PQ==
but you could renege on the deal put the russians into prison camps then bomb the prison camps,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZb1UzQU5RS0RQYjhtZF91UjNfUUVmZTRSUS1ac0FtZTlLT0h1RWFwV0xHODgzdGJSelpDR0NyMGUxd1pxUjluaFI3Nlp0RHkzVjJYMWMxLW9iRFBOZ0E9PQ==
your lyrics must be vastly different than ours we say things like you put whatever in then whatever out then whatever in and yes then shake it all about but if you dont call it the hokey pokey then youll never know what its all about eta i used to be addicted to the hokey pokey but then i turned myself around,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZMEhVNUI2N00tcHJ5Tlc0NFR0bGpXWEdQV2M1QkRFS3FGelBfSU9UaWZ2aTFFRWQ0OEJuNnBRN1Z2ZWlhc2RTTlV6SjU2aGtmVWx4Y2pGeUFHWXRoY2c9PQ==
if only theyd equip their troops better theyre gonna kill more of their own troops than ukrainian soldier with that tactic ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZOENsVGlwcloxLWE4ZmVLS0FhRU5Tc1J5T01OSXhvQUdNeXktUjRmRy0tRVF0NnBkcWdnNFBDajktdVhTTURrUnNTbzl0ak9xU1kySEFFbFcwd2xYOXlkQThfdWpVRHZpMVEyX2NYNW9zU0k9
classic russian army if you want my oppinion,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZU09EUW1wZUdGY3Zha0V4S1RGeEd3cmlzMERpQ1N4UUxFVXZTcDd1ZGF6MTZ5QlltT1Q4OG9VYmhKOHJldnZFZVpDSVF1T1o3VnNBc2s4MENBMU1WSGwtMkJZamx1TVN5OEFhNTE4QmZOa009
keep up the good work,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZX19zUHdtWlFkcTBaWmZEb25ZR1BWcktZZ0pLSk91c1FXdkNrOVo1dnZKZ3lPUVhDVW1pMWs4eEJNaHdkdk1XYU9FSnFwT1p2N2hITG9IRVpqWWJPZnc9PQ==
the new russian space program,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZRWdhdElVUWo2ZEdOLTZ0VFVzS2pFVFRSNExVcDd3VFZXN2RvcXpHb3NMeUg4SFpCWFNrMTd6VXdlWlpuVVU4X1h2ZU9SaGJlZ0w5VFozVUctX0lfdGc9PQ==
dont worry i bet somalia or wherever hes from has a great rehabilitation program,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVGZCMFFuRDhsMm5zeWo2V2pSZU9SQzgwYl9LTXlubW9VU2Q2NllpenJGc0piM1dfY2ozeGF4UUp3VWtySlg1QWwxSHdPOWY4czkzQUtUZ0Rqdm5PZF80UFA3ZHpTdEFqV3U5NXJIM2NSZ3M9
hell be fine just got the wind knocked out of him,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZRkVmb2VjMXpmUXpiSDRJYm9DRHd2eEFmV3EwNkFNb3U5dmU3eGw3Sm5rYlpOaFdpMUo4SFFqNGdweWVqaVhBRUJBSzJZTVdEQTY3U3FoLThoR1VpcXc9PQ==
> ukraines military intelligence hur said in april that over <number> military personnel in russias southern military district have abandoned their positions soldier shot <number> of his colleagues and then fled the base,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZUjdWRkd0cjNBSDJCb1NoVnlPWm5uVlI2eFZtZ3FOUGxpLUYzUldfYkZsUzNiNVMwVWU4QmxIQi1kS05pZXgtcnhnZnhaeW9UamhJel9VS3pDTnBuOXc9PQ==
because they are funding putins war so they are not that outraged at all,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdHR1akhMNDJlaEN1a2Q4bktOM1p1UGhER3RFLTd6cFo5dF9iblA0enAzQjVEeW5jTkhBOF9IdjNkaW1qeExEVnhlaHBpc2MyMmRWYWFHcmp6Q1dDMHFSTDI2bFdMWTJWdV9ydzF0Y3VWRlE9
flopped on the landing got to loose points for that,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVDF1aU9BZ0JUYlhvZVpYRG9KbXdWQXRqWjFzbk1ZV1ZkeGJHbHhnRXNaZGVPSnFZUTR0M19zSGtadFZobHN5RjAxOW14elpXZlFwdmtJbGh5UllTOXc9PQ==
as my old man would say one flash and youre ash,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZQ1ZoZUFhSFowakNjQ1BnWEJaUC1fSWdNZWFsNmU2ZnVnenlVNVdTU3VCdkh0RGNfVTZDa25NMUoxTENadVAyN3NnZ0FCTnlKeTNMX1l6V2VCek14Mnc9PQ==
sorry but that is too much to ask we dont want that filth here id rather want nato to airirstrike them back to the borders and hopefully kill a lot of them,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZYWdNcGJuVW5DUG5lazZyYXdXMFl6MzV2RVFxQl9YRGVOSE01TmZxYU1QLXh4SjJoZ1hJcU0zOW5PVE5yZmdHcjVPNGRqYVdCSHZORTljSzkta1dZYUE9PQ==
correct i grew up with james last because my brother and father were huge fans of his music,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZcjItMUdNV1dheWUyLVU1MDllWm5LQllBOFJfTnU3RjBxckNzaV96TE93YmVHcnhPYWdCWWg0VmdQdDQySDRnQVZJMnBzQllmRnVIbkUwbG5CSTFQZGc9PQ==
maybe you are right soldiers not a highly intelligent people so yep theyre far more harsh and close minded then regular people hello from russian,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZaGlwcFpwYkdKS2hiVFNqREdwZWJ6NXM0YnhRYzd3aUtmNnRweWk4QjdoVFNxaDZXYkgtWjFvMkZjNG1rcC1HMEhhSmVBdEwxQ1JJUGZtY0hYcEMxLXc9PQ==
do not be such a bigot,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZcVg4eWJfNEV6THFOeUIxX1g1dzdRMjhVSEhSNlprcnR5MkFCODVZU3VxZzJhRjJJMDUtVDV3dkdlYWdUS3Nrd0VBNzZ5MVJLblNSdlR4WTEzVDJIRmc9PQ==
oh my youre all such a monsters hear never forget that behind a soldier standing a human dont be such a scum,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZaUpkb004eExmbGpqY1Jub3FfYi1tcWxOUkRUbjlFTnRaYVNKd3djSE9IMXlJU0h3QkFHVU51eWRKeTJqc1IyWnNvTW9HbGwwZTA0QXR3VVNMWXJUZ0E9PQ==
what are you talking about thats nonsense so since the ww westerners keep thinking of russia as an untermensch country,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZTUQ4Wm9BcnRCTVI4UlZlTXk2UjVmc21hYkZMdDM3Nnl1TUNRSTMySmpFMHI3V0x3dlJzdElHMldXNjI0UkZSN2VfVktHWnJJSkZkQ0tzOE5iYVk1VWc9PQ==
youre truly a bigot brainwashed or something literally have a bad experience with bunch of people and because of this you concluded that all russians are disgusting just wow im impressed i will certainly visit eu in the future just to troll people like you,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZOHNLc0owRkNsU1czamZwSWt1dFVSbEl0ZTROY0xTTDJDaTFlc3p6WlRJQXRHZllTazlEM2YzalRyLXBkYVc2SGs1Q3ZwV2VPb0VSR0lodENORnhKbWc9PQ==
soldiers have a families too so it could work but its far from ideal would you personally be ready to leave your family if you found yourself on the battlefield and receiving such an offer,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZdFJVX2QyaVlhakdrSFo4azltUG1NVXE4QnNjNUY0YXZzT2NHeTBRaWZnSU9Ea0hhamJVQlVRV0c0Z2NmMUpYMHFQQWFPRGp6d0VzSWJMX2lVb3hoaWc9PQ==
youre monster victim of agenda,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZV0NLamtHeG5xOWhhajlQbVVqa2xQZHRMN0Rva19mZ3cwWUpvbWlsd1J2d0dUNDdXUU5PSHE5bVJFcmZIRlZZeEtvTTAyYmJTVHhLN195dUtTWnc1Y1E9PQ==
look i see you what you are doing mind your own business in your very own moscow,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZa1VHNXhGN3c1RmRUc3RFUkJTdVB0UHMzNE5jclpYSWJxcDFxUUYtZXRnXzgxMmhSM0ZIeHFIVnV0a2N4NUNSMXMyXzlrN29NZmtGZzJOLTZhYVJGanc9PQ==
she was a fairy,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZWTFlMGpLQ09uVzdFcTVsd0FkVnIwTHpjZ05KaUsyckJBWjhnRUVFUnZjUzg1ZW5TUjF5MkRDX09NZzQtZ0xXYjJaZF9OMW51VFI0cGFuRUNHZEZkWlE9PQ==
thats not a lab that looks like a staffie,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZV2czOUI4REZiYUhOb3FmMXdkZDJoZk5qaDVfNUpaTEhMTE12NVZmUC1zN1RZLXVaQzhkWTJPZ3ZOQzdjS0FSZnlPUDhOUHA5Nzd6TEt5N09lVWN6Y3c9PQ==
aye yer right aint no lab hahah im jrinkin here dont think its a pure staffie tho too long i aint fightin with ya on it i mean i know a few a trio of irishenglish and and two american the wee irish ones are a blast to hang out with either way goooood dag hahahhaha,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZVkdscm9kSlVKelE4dUN4TWtKTGVMVzVYNndBbEo3NEc2WEVHMWFEY2h2ekhPVjNNNlFRWE9VcXRPOUtFbGJDOWJ0dmFuSEV6OTloRzFEV3hFMGVkelE9PQ==
the west doesnt even want ukrainians to have european citizenship never mind russians,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZNXhaZHBKVnBGUUd4NDZfZWFuLUJpM3Zqd1FtQXkwUlNWX1hNYTE5NUk2c2EzR0wxN09hSWtUbkY5QlZUaUVZempDbDduVkRxRHlhYkhwbjBvNGZFRHc9PQ==
as if the us is not funding the wartell me how dumb are you are you new in geopolitics,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZWmJZNHhEcnNER0taNEVXVE5lemF6TFNRSUR0WjFFM0cwUTJHNHVLSUo1UkRYTVR1Tm5iby1FWnd5eHRKQjhIMEliNVc0MGN6ZGlaV1pRWjdvSWxOMmFSOW1lbzdXLUFtWkg3TTZMdzhHU1E9
this isnt about the us though its about india,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZLWdOMFFQOGd4anRZUk5LaC1jUkFsVGdreGRpZ1J2R2JlbEdzNVF5V3RCM1F2cUc1b0lqMUZVOW1jNkRvRDgxUHU2T1A3UjVrMlV3UVUxbTJCVFVwbFRBck91VUQyWVF6V3J1cjIyWXZBR1k9
and without proper safety equipment no less tsk tsk,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZR25BQURPRmYwZTFFVWpWUzdCRmV3SDZBQ01qWXpITFktdDlsYjNtaFhPaVdqSkFtSmY4bkJTWW9IaTZkelZ5UXRRMzB0dlZLSnBMUXdyQklWcjVUVmc9PQ==
viva trump <url>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNZbHBmdGVTR1RWb3F3dUVHcW83aTdLYzBBWEp2QmxIdWtMend3T2lyUGgxQl96UkpZMjQ5YnUwUEVtLTZCYlZoZmhpTUFqd3NaS1FtZkdjUmRkbllHMkE9PQ==
